c_id,y_id,i_id,measure
6,55,1,3.41535064
6,56,1,4.63481785
6,0,0,131731862.56897533
6,1,0,151675739.16060254
6,2,0,166521239.86331046
6,3,0,172233430.87148392
6,4,0,185693724.84536326
6,5,0,198318063.86084098
6,6,0,220613582.36986604
6,7,0,237397428.33641082
6,8,0,251247458.01213938
6,9,0,265040036.0591523
6,10,0,274960699.8585948
6,11,0,322128019.3235988
6,12,0,410669262.8980092
6,13,0,541973362.4810631
6,14,0,585364635.3548037
6,15,0,767102679.0186899
6,16,0,754549600.5480524
6,17,0,765224030.6364771
6,18,0,878771771.2908826
6,19,0,1198749665.9505324
6,20,0,1705796849.5465925
6,21,0,1993512325.9230595
6,22,0,2160640566.539532
6,23,0,2097274289.6152704
6,24,0,2193581366.4072566
6,25,0,2160872541.418901
6,26,0,1849268214.6818063
6,27,0,2297753649.2796235
6,28,0,2212536313.334759
6,29,0,2389593021.9486785
6,30,0,2798746050.582284
6,31,0,2724853592.7338185
6,32,0,2933222714.1150575
6,33,0,1918970032.4086547
6,34,0,1769365425.0405302
6,35,0,2116003977.9752877
6,36,0,2540697688.056981
6,37,0,2322718991.2645755
6,38,0,1949481296.607621
6,39,0,2353909563.9412174
6,40,0,3219910550.3933206
6,41,0,2794259783.0809703
6,42,0,3019993738.7749176
6,43,0,3495868808.0512004
6,44,0,4648628921.369685
6,45,0,6087003176.116242
6,46,0,7731261310.933216
6,47,0,8394688284.062239
6,48,0,11859013280.995111
6,49,0,9593537550.750626
6,50,0,12007880438.623236
6,51,0,14425607179.66389
6,52,0,13677930123.591871
6,53,0,14085851348.068981
6,54,0,14177437982.261864
6,55,0,8553154580.39951
6,56,0,9035848070.903572
6,57,0,8701334800.219757
6,58,0,11263682694.039259
7,10,0,5693005199.999999
7,11,0,6914658400.0
7,12,0,8135150891.920252
7,13,0,9987709650.18094
7,14,0,11405957317.073172
7,15,0,13027415243.90244
7,16,0,13789579902.55786
7,17,0,14206158674.698793
7,18,0,17844705324.675323
7,19,0,19584443287.67123
7,20,0,19912889861.11111
7,21,0,20150254096.38554
7,22,0,20953510235.294117
7,23,0,22204940512.223515
7,24,0,24039383608.42345
7,25,0,22920490774.101974
7,26,0,24226574634.029278
7,27,0,25213935012.0819
7,28,0,27458999472.29552
7,29,0,27023468665.89773
7,30,0,28645436569.14893
7,31,0,24316556025.658524
7,32,0,22085858243.24324
7,33,0,22367254864.864864
7,34,0,28448326756.756756
7,35,0,30429803651.2192
7,36,0,25017368700.0
7,37,0,25365908100.0
7,38,0,25736331200.0
7,39,0,28364615200.0
7,40,0,30565400000.0
7,41,0,31682400000.000004
7,42,0,33590499999.999996
7,43,0,35901200000.0
7,44,0,38203000000.0
7,45,0,42643836100.0
7,46,0,52742800000.0
7,47,0,58603900000.0
7,48,0,60806300000.0
7,49,0,62080000000.0
7,50,0,64328000000.0
7,51,0,68990000000.0
7,52,0,73141000000.0
7,53,0,77148000000.0
7,54,0,80656000000.0
7,55,0,87133000000.0
7,56,0,91370000000.0
7,57,0,96851000000.0
7,58,0,100023000000.0
7,20,3,8.36909008026123
7,31,3,7.14496994018555
7,33,3,7.07476997375488
7,34,3,5.61948013305664
7,38,3,6.20873022079468
7,39,3,6.75523996353149
7,40,3,7.70481
7,41,3,8.35809
7,42,3,9.57117
7,43,3,9.94086
7,44,3,10.26823
7,45,3,10.55778
7,46,3,9.05717
7,47,3,11.86821
7,48,3,14.05908
7,49,3,13.12486
7,50,3,12.83731
7,40,1,6.58082967
7,41,1,6.97944519
7,42,1,7.11155879
7,43,1,7.09771076
7,44,1,6.82610737
7,45,1,8.75385175
7,46,1,8.27164137
7,47,1,10.96638176
7,48,1,11.31446824
7,49,1,12.29017512
7,50,1,10.68762349
7,51,1,11.3128656
7,52,1,9.29862453
7,53,1,10.4306951
7,54,1,12.14082739
7,55,1,12.78461066
7,56,1,12.191220210000001
7,49,2,3.3809600515463902
7,50,2,3.32685611242383
7,51,2,3.08450500072474
7,52,2,3.9375999781244397
7,53,2,3.51272878104423
7,54,2,3.5360047609601297
7,55,2,3.08379144526184
7,56,2,3.07212432964868
7,57,2,2.87240323946139
8,40,1,9.82754385
8,41,1,9.86402734
8,42,1,10.10958272
8,43,1,10.33178985
8,44,1,10.07623468
8,45,1,10.22530706
8,46,1,10.11344406
8,47,1,9.96852656
8,48,1,10.15493376
8,49,1,11.13743151
8,50,1,11.0039689
8,51,1,10.71509959
8,52,1,10.76729532
8,53,1,10.91510275
8,54,1,10.95738405
8,55,1,11.07906625
8,56,1,11.13916763
8,33,3,4.41381978988647
8,34,3,4.33487987518311
8,35,3,4.42079019546509
8,36,3,4.48319005966187
8,38,3,4.45345020294189
8,46,3,4.2793
8,47,3,4.34303
8,48,3,4.40954
8,49,3,4.88048
8,50,3,4.91368
8,51,3,4.8078
8,52,3,4.93331
8,53,3,4.93497
8,54,3,4.92086
8,55,3,4.80518
8,56,3,4.80093
8,10,0,215838448404.85223
8,11,0,249985055651.59204
8,12,0,299801542231.49115
8,13,0,398374022246.6154
8,14,0,445303484014.8137
8,15,0,490636517529.21533
8,16,0,519754453161.4106
8,17,0,600498238103.2595
8,18,0,740469983154.82
8,19,0,881345176395.262
8,20,0,950290856574.1338
8,21,0,800472055214.193
8,22,0,776576439268.1552
8,23,0,770684323247.7977
8,24,0,725111123771.562
8,25,0,732534886726.0165
8,26,0,1046259375123.8403
8,27,0,1298176105440.6963
8,28,0,1401233225526.2278
8,29,0,1398967436284.1985
8,30,0,1771671207359.8838
8,31,0,1868945197407.189
8,32,0,2131571696931.747
8,33,0,2071323790370.2827
8,34,0,2205074123177.052
8,35,0,2585792275146.718
8,36,0,2497244606186.639
8,37,0,2211989623279.946
8,38,0,2238990774702.6787
8,39,0,2194204133816.3223
8,40,0,1943145384190.1604
8,41,0,1944107382550.3357
8,42,0,2068624129493.6948
8,43,0,2496128668171.5576
8,44,0,2809187981127.39
8,45,0,2845802760850.64
8,46,0,2992196713084.9326
8,47,0,3421229126745.1406
8,48,0,3730027830672.3306
8,49,0,3397791053070.2974
8,50,0,3396354075663.728
8,51,0,3744408602683.935
8,52,0,3527344944139.8257
8,53,0,3732743446218.9185
8,54,0,3883920155292.2583
8,55,0,3360549973888.579
8,56,0,3466790065011.8267
8,57,0,3656749414477.084
8,58,0,3947620162502.9565
8,0,2,4.00495260755434
8,1,2,3.9731279195960902
8,2,2,4.7763370447868
8,3,2,5.20480474956955
8,4,2,4.657705926202009
8,5,2,4.346192919402069
8,6,2,4.15308172619979
8,7,2,4.33196137406997
8,8,2,3.61881059287089
8,9,2,3.61056200662416
8,10,2,3.20049916805324
8,11,2,3.25104937037777
8,12,2,3.36503425991704
8,13,2,3.35665198963006
8,14,2,3.46450705296377
8,15,2,3.4879584762527
8,16,2,3.33110143957148
8,17,2,3.22776259151035
8,18,2,3.23960880195599
8,19,2,3.1490296594654
8,20,2,3.1460203926343002
8,21,2,3.23157219147725
8,22,2,3.22351518815173
8,23,2,3.21573691651731
8,24,2,3.1087048832271797
8,25,2,3.04619010371695
8,26,2,2.96433426860664
8,27,2,2.94518040051449
8,28,2,2.80559784205325
8,29,2,2.6903536388319798
8,30,2,2.6754829032356797
8,31,2,2.1224205595645
8,32,2,1.97650001179718
8,33,2,1.7991478653741702
8,34,2,1.64695212234127
8,35,2,1.5882520222446899
8,36,2,1.55726982017526
8,37,2,1.49718619890295
8,38,2,1.4776313898812299
8,39,2,1.4820715973809602
8,40,2,1.4436233746598102
8,41,2,1.40596830057114
8,42,2,1.4107699758746
8,43,2,1.39904868293034
8,44,2,1.34808994900071
8,45,2,1.32993750162983
8,46,2,1.26877676799331
8,47,2,1.23705351281021
8,48,2,1.2813166051199598
8,49,2,1.38890695368007
8,50,2,1.35365069029402
8,51,2,1.2811121962768899
8,52,2,1.3112614474342499
8,53,2,1.22399371603261
8,54,2,1.1825058956846701
8,55,2,1.17745649193469
8,56,2,1.18990426457789
8,57,2,1.23414110223535
8,58,2,1.2337687568881202
9,19,3,7.18201017379761
9,20,3,6.59742021560669
9,48,3,4.33702
9,0,0,2723648551.752076
9,1,0,2434776645.736277
9,2,0,2001468867.7334414
9,3,0,2703014867.328337
9,4,0,2909351792.586591
9,5,0,3136258896.9232955
9,6,0,3039834558.749063
9,7,0,3370843065.767353
9,8,0,3852115816.9775777
9,9,0,4257218772.153693
9,10,0,4863487492.657633
9,11,0,5077222366.974718
9,12,0,6761786386.547126
9,13,0,8715105930.491009
9,14,0,13209713643.321854
9,15,0,15557934268.49648
9,16,0,17728347374.993996
9,17,0,20971901273.270954
9,18,0,26364491313.44714
9,19,0,33243422157.631123
9,20,0,42345277342.01955
9,21,0,44348672667.87154
9,22,0,45207088715.64827
9,23,0,48801369800.367516
9,24,0,53698278905.96781
9,25,0,57937868670.193726
9,26,0,63696301892.81157
9,27,0,66742267773.19587
9,28,0,59089067187.39434
9,29,0,55631489801.5508
9,30,0,62045099642.777405
9,31,0,45715367087.1001
9,32,0,48003298223.11779
9,33,0,49946455210.96595
9,34,0,42542571305.513565
9,35,0,41764052457.88138
9,36,0,46941496779.84986
9,37,0,48177862501.94951
9,38,0,48187747528.89903
9,39,0,48639108360.62126
9,40,0,54786074940.207275
9,41,0,54743249368.64599
9,42,0,56758113501.16714
9,43,0,67866141223.59326
9,44,0,85324767230.49385
9,45,0,103198442061.07567
9,46,0,117030941571.93866
9,47,0,134978727825.85103
9,48,0,170997541140.98492
9,49,0,137214821177.35803
9,50,0,161205065469.30875
9,51,0,200015355528.4701
9,52,0,209062886917.04498
9,53,0,209754763860.68008
9,54,0,213808808746.6958
9,55,0,165978425168.38577
9,56,0,160032930353.76373
9,57,0,167390266100.76324
9,58,0,173757952824.24966
9,40,1,3.48903279
9,41,1,3.83787696
9,42,1,3.73004148
9,43,1,3.60104113
9,44,1,3.54407306
9,45,1,3.23516117
9,46,1,3.35510349
9,47,1,3.82141758
9,48,1,4.2018824
9,49,1,5.35939829
9,50,1,5.11716993
9,51,1,5.26748086
9,52,1,6.00050994
9,53,1,6.03576267
9,54,1,6.54721401
9,55,1,6.98289165
9,56,1,6.648475
9,3,2,2.5114854517611
9,4,2,3.49645390070922
9,5,2,3.41863517060367
9,6,2,3.5125936010891796
9,7,2,3.01910043130006
9,8,2,2.61472785485592
9,9,2,2.38686735837108
9,10,2,2.13053918358437
9,11,2,2.08758503401361
9,12,2,1.79584396646008
9,13,2,1.68816199376947
9,14,2,1.95766814852145
9,15,2,2.13109429304577
9,16,2,2.7017212284846397
9,17,2,2.24195045907314
9,18,2,2.37522893772894
9,19,2,2.13869586579631
9,20,2,2.10206329573495
9,21,2,1.8180488747525698
9,22,2,2.06309744064138
9,23,2,1.9512132516513199
9,24,2,1.7551240070341398
9,25,2,1.6437068968473598
9,26,2,1.78721366645198
9,27,2,1.8563762767583598
9,28,2,1.7496987492702398
9,29,2,1.5401237785633701
9,30,2,1.46107058594342
9,31,2,1.21083405924608
9,32,2,2.14013212989672
9,33,2,2.50563157717782
9,34,2,3.1464300121016504
9,35,2,2.93502710736712
9,36,2,3.0940883958553
9,37,2,3.63740346813324
9,38,2,3.96567378793071
9,39,2,3.75507998270644
9,40,2,3.4333856350536296
9,41,2,3.82069546333074
9,42,2,3.70082935899902
9,43,2,3.25121089347184
9,44,2,3.2838845233139
9,45,2,2.8341783501146502
9,46,2,2.6438075477201997
9,47,2,2.92332102697669
9,48,2,3.0247471409038598
9,49,2,3.8485136982934396
9,50,2,3.51801260882618
9,51,2,4.32570635861069
9,52,2,4.46107862007699
9,53,2,4.84450891704059
9,54,2,5.54848333584853
9,55,2,6.27024293127081
9,56,2,6.38111280492206
9,57,2,6.01425332922594
9,58,2,5.27141404556567
10,0,2,6.46267458092834
10,1,2,6.30448138888382
10,2,2,6.14169539050497
10,3,2,5.6431263021128695
10,4,2,5.40521991060177
10,5,2,5.23267819034556
10,6,2,5.10741705288012
10,7,2,5.1135394635633
10,8,2,4.92496255867054
10,9,2,4.3807865494612495
10,10,2,4.11745254943456
10,11,2,3.9478467302199602
10,12,2,3.84571458925394
10,13,2,3.74263369659249
10,14,2,3.6744428390916304
10,15,2,3.8062382697292
10,16,2,3.75742030047636
10,17,2,3.84721941942832
10,18,2,3.7518817196533902
10,19,2,3.73748620877249
10,20,2,3.7563077683463098
10,21,2,3.8645580282719596
10,22,2,3.8380173891746296
10,23,2,3.85384243033259
10,24,2,3.79459957612788
10,25,2,3.7428879868614295
10,26,2,3.67363857118752
10,27,2,3.7149333528721495
10,28,2,3.52770043165591
10,29,2,3.4285959534762602
10,30,2,3.3397032193586598
10,31,2,3.3478806174757
10,32,2,3.20326237354212
10,33,2,3.2019219717103
10,34,2,3.16720684118026
10,35,2,2.96734524276981
10,36,2,2.87445887445887
10,37,2,2.8279523812088403
10,38,2,2.6503264702938503
10,39,2,2.5927469838278197
10,40,2,2.48223808573738
10,41,2,2.41756598621766
10,42,2,2.43609355919309
10,43,2,2.4949315187782197
10,44,2,2.50525375597338
10,45,2,2.40924625050611
10,46,2,2.35137713314551
10,47,2,2.28051469073227
10,48,2,2.26176733354079
10,49,2,2.48633820520527
10,50,2,2.33790693979669
10,51,2,2.25766128424981
10,52,2,2.2369260112485403
10,53,2,2.22039695086268
10,54,2,2.2303600626115
10,55,2,2.26989054016681
10,56,2,2.32732364460048
10,57,2,2.34967851446849
10,58,2,2.2939427993291304
10,10,3,3.4297399520874
10,11,3,3.17421007156372
10,12,3,3.35917997360229
10,13,3,3.23003005981445
10,14,3,4.24204015731812
10,15,3,4.42854022979736
10,16,3,4.42470979690552
10,17,3,4.43521022796631
10,18,3,4.34511995315552
10,19,3,4.2811598777771
10,20,3,4.30769014358521
10,21,3,4.73072004318237
10,22,3,4.85202980041504
10,23,3,4.85234022140503
10,24,3,4.86753988265991
10,25,3,4.85157012939453
10,26,3,4.70795011520386
10,27,3,4.62343978881836
10,28,3,4.54472017288208
10,29,3,4.45639991760254
10,30,3,4.51393985748291
10,31,3,4.84130001068115
10,32,3,4.73539018630981
10,33,3,5.42959022521973
10,34,3,5.62643003463745
10,35,3,5.79072999954224
10,36,3,5.75672006607056
10,38,3,5.68792009353638
10,39,3,5.67413997650146
10,40,3,5.5418
10,41,3,5.43968
10,42,3,5.43107
10,43,3,5.74671
10,44,3,5.65932
10,45,3,5.51873
10,46,3,5.45718
10,47,3,5.45728
10,48,3,5.45351
10,49,3,5.74618
10,50,3,5.69251
10,51,3,5.5183
10,52,3,5.45642
10,53,3,5.50028
10,54,3,5.51206
10,55,3,5.46424
10,56,3,5.43259
10,0,0,62225478000.88224
10,1,0,67461644222.03518
10,2,0,75607529809.92879
10,3,0,84759195105.86928
10,4,0,94007851047.36778
10,5,0,101537248148.42683
10,6,0,110045852177.92784
10,7,0,118972977486.2066
10,8,0,129785441507.45569
10,9,0,141903068680.3094
10,10,0,148456359985.82733
10,11,0,165966615366.40228
10,12,0,203494148244.47333
10,13,0,264429876252.2098
10,14,0,285552373158.75616
10,15,0,360832186018.05115
10,16,0,372319038514.0672
10,17,0,410279486493.7149
10,18,0,506707848837.20935
10,19,0,613953129818.0697
10,20,0,701288419745.4207
10,21,0,615552202776.1013
10,22,0,584877732308.6136
10,23,0,559869179791.7205
10,24,0,530683779929.4453
10,25,0,553138414367.0609
10,26,0,771470783218.1078
10,27,0,934173305685.9108
10,28,0,1018847043277.1721
10,29,0,1025211803413.5308
10,30,0,1269179616913.625
10,31,0,1269276828275.782
10,32,0,1401465923172.2427
10,33,0,1322815612694.0005
10,34,0,1393982750472.5898
10,35,0,1601094756209.7515
10,36,0,1605675086549.5576
10,37,0,1452884917959.0918
10,38,0,1503108739159.4397
10,39,0,1492647560196.0366
10,40,0,1362248940482.7715
10,41,0,1376465324384.7876
10,42,0,1494286655373.6118
10,43,0,1840480812641.0835
10,44,0,2115742488204.619
10,45,0,2196126103718.4429
10,46,0,2318593651988.458
10,47,0,2657213249384.068
10,48,0,2918382891460.378
10,49,0,2690222283967.769
10,50,0,2642609548930.356
10,51,0,2861408170264.605
10,52,0,2683825225092.6284
10,53,0,2811077725703.5894
10,54,0,2852165760630.2666
10,55,0,2438207896251.8413
10,56,0,2471285607081.7163
10,57,0,2586285406561.506
10,58,0,2777535239277.975
10,40,1,9.5411273
10,41,1,9.66523159
10,42,1,9.98176457
10,43,1,10.04113395
10,44,1,10.12424262
10,45,1,10.17983581
10,46,1,10.32843864
10,47,1,10.26315053
10,48,1,10.45362728
10,49,1,11.24352999
10,50,1,11.17922993
10,51,1,11.1942851
10,52,1,11.3208963
10,53,1,11.44199369
10,54,1,11.59500673
10,55,1,11.50136047
10,56,1,11.53929503
11,40,1,5.97178833
11,41,1,6.32885945
11,42,1,6.58651645
11,43,1,6.85094628
11,44,1,7.05063221
11,45,1,7.18668365
11,46,1,7.32728259
11,47,1,7.43186387
11,48,1,7.68101677
11,49,1,8.52707632
11,50,1,8.47407792
11,51,1,8.42210613
11,52,1,8.33916884
11,53,1,9.77234704
11,54,1,9.72392342
11,55,1,9.79273451
11,56,1,9.7623484
11,11,3,5.03205013275146
11,12,3,5.15937995910645
11,13,3,5.44860982894897
11,14,3,5.39099979400635
11,15,3,6.26878023147583
11,16,3,6.42422008514404
11,17,3,6.06335020065308
11,20,3,5.07011985778809
11,21,3,5.2884202003479
11,22,3,5.1887001991272
11,23,3,5.06150007247925
11,24,3,4.89905977249146
11,25,3,4.5940899848938
11,26,3,4.38083982467651
11,27,3,4.37180995941162
11,28,3,4.26831007003784
11,29,3,4.12511014938354
11,30,3,4.05552005767822
11,31,3,4.1224799156189
11,32,3,4.3344898223877
11,34,3,4.850830078125
11,35,3,4.83926010131836
11,36,3,4.40783977508545
11,38,3,4.22991991043091
11,39,3,4.02541017532349
11,40,3,4.07179
11,41,3,4.14389
11,42,3,4.69248
11,43,3,4.84832
11,44,3,4.77278
11,45,3,4.97698
11,46,3,5.02086
11,47,3,4.9534
11,48,3,4.93553
11,49,3,5.13067
11,50,3,5.77046
11,51,3,5.6462
11,53,3,5.58823
11,54,3,5.66499
11,55,3,5.60939
11,56,3,5.48697
11,0,0,73233967692.10281
11,1,0,77741965703.35442
11,2,0,81247564156.8246
11,3,0,86561961812.32494
11,4,0,94407558351.16156
11,5,0,101824755078.99106
11,6,0,108572752102.0447
11,7,0,113116888210.78702
11,8,0,107759910067.88947
11,9,0,116464702803.21764
11,10,0,130671946244.30045
11,11,0,148113896325.13995
11,12,0,169965034965.03497
11,13,0,192537971582.55756
11,14,0,206131369798.97147
11,15,0,241756637168.14157
11,16,0,232614555256.0647
11,17,0,263066457352.17163
11,18,0,335883029721.95593
11,19,0,438994070309.19104
11,20,0,564947710899.3726
11,21,0,540765675241.1576
11,22,0,515048916841.3696
11,23,0,489618008185.53894
11,24,0,461487097632.349
11,25,0,489285164271.04724
11,26,0,601452653180.8854
11,27,0,745162608269.3251
11,28,0,910122732123.7993
11,29,0,926884816753.9268
11,30,0,1093169389204.5454
11,31,0,1142797178130.5115
11,32,0,1179659529659.5298
11,33,0,1061388722255.549
11,34,0,1140489745944.2915
11,35,0,1341584345905.0022
11,36,0,1415358814352.574
11,37,0,1559078258022.2659
11,38,0,1650172242464.392
11,39,0,1682399288141.0776
11,40,0,1657816613708.579
11,41,0,1640246149417.0146
11,42,0,1784473920863.3093
11,43,0,2053018775510.2039
11,44,0,2416931526913.2188
11,45,0,2538680000000.0
11,46,0,2713749770009.1997
11,47,0,3100882352941.1763
11,48,0,2922667279411.7646
11,49,0,2410909799034.117
11,50,0,2475244321361.1133
11,51,0,2659310054646.231
11,52,0,2704887678386.7217
11,53,0,2786022872706.815
11,54,0,3063803240208.0054
11,55,0,2928591002002.5137
11,56,0,2694283209613.294
11,57,0,2666229179958.0073
11,58,0,2855296731521.964
11,0,2,6.34304141154661
11,1,2,6.1900221427946
11,2,2,6.21039371302834
11,3,2,6.0821261864844
11,4,2,5.8990675845807
11,5,2,5.7567994524874395
11,6,2,5.58871700441142
11,7,2,5.57679279278718
11,8,2,5.31332375497633
11,9,2,4.920792648413539
11,10,2,4.64821582707388
11,11,2,4.53992770292475
11,12,2,4.62463631821789
11,13,2,4.38773952210092
11,14,2,4.5337536713425495
11,15,2,4.77538115196662
11,16,2,4.62862108922364
11,17,2,4.40304742202419
11,18,2,4.23291448536506
11,19,2,4.18525951189862
11,20,2,4.48946305384271
11,21,2,4.45714179534348
11,22,2,4.81269546222364
11,23,2,4.826610443930511
11,24,2,4.92605477509468
11,25,2,4.75847932202145
11,26,2,4.52516505772451
11,27,2,4.19144013246631
11,28,2,3.7689745950034297
11,29,2,3.6139569859067397
11,30,2,3.56232123221255
11,31,2,3.6817904025828496
11,32,2,3.4563428894476096
11,33,2,3.21123472943224
11,34,2,3.02457340082341
11,35,2,2.56359446024741
11,36,2,2.44702977091801
11,37,2,2.2963729499775
11,38,2,2.24575228149042
11,39,2,2.18494643885806
11,40,2,2.1389996337235098
11,41,2,2.1730622970791797
11,42,2,2.2369175184875902
11,43,2,2.2967063866431
11,44,2,2.2452991726422002
11,45,2,2.18420770288165
11,46,2,2.1311963555544597
11,47,2,2.139425291383
11,48,2,2.2594531192635
11,49,2,2.4184351810712
11,50,2,2.36792473035643
11,51,2,2.28739421092508
11,52,2,2.18544195437133
11,53,2,2.06502466578136
11,54,2,1.9488069967114803
11,55,2,1.8596120240168101
11,56,2,1.81078016820308
11,57,2,1.77109384285715
11,58,2,1.78220538089607
12,10,3,1.54649996757507
12,11,3,1.30245995521545
12,13,3,1.11261999607086
12,14,3,1.33608996868134
12,15,3,1.46085000038147
12,16,3,1.44825005531311
12,17,3,1.4937299489975
12,18,3,1.68570005893707
12,21,3,1.69280004501343
12,22,3,1.68684005737305
12,23,3,1.68868005275726
12,24,3,1.81002998352051
12,26,3,1.83336997032166
12,27,3,1.83421003818512
12,28,3,1.86893999576569
12,29,3,2.01546001434326
12,30,3,2.04608011245728
12,31,3,1.93432998657227
12,38,3,2.89256000518799
12,39,3,3.02772998809814
12,40,3,3.23019
12,41,3,3.36458
12,42,3,3.42431
12,43,3,3.42934
12,44,3,3.66719
12,45,3,3.96396
12,0,0,4335186016.839422
12,1,0,4961400439.317218
12,2,0,5213047711.427045
12,3,0,5895278024.092021
12,4,0,6669673257.118299
12,5,0,7689154053.358663
12,6,0,8591517943.60129
12,7,0,9275600800.356443
12,8,0,10090675902.536438
12,9,0,11615657031.238716
12,10,0,13139862500.0
12,11,0,14591755681.818182
12,12,0,16885506818.18182
12,13,0,22347844649.021862
12,14,0,25351305681.818184
12,15,0,28525872476.089264
12,16,0,31152840485.074627
12,17,0,36176233117.48381
12,18,0,44270203153.98887
12,19,0,54481875804.9678
12,20,0,56829663469.224625
12,21,0,52346507380.0738
12,22,0,54617991326.53061
12,23,0,49428872678.01857
12,24,0,48020024788.39178
12,25,0,47820850974.58672
12,26,0,56379593719.57157
12,27,0,65652751132.360344
12,28,0,76261278404.9964
12,29,0,79169043642.46747
12,30,0,97891090928.63284
12,31,0,105143232379.88408
12,32,0,116224673042.54558
12,33,0,108809058858.50179
12,34,0,116601802106.74158
12,35,0,136878366230.328
12,36,0,145861612825.59454
12,37,0,143157600024.95944
12,38,0,144428172835.2358
12,39,0,142540728958.02258
12,40,0,130133845771.14429
12,41,0,136191353467.56152
12,42,0,153830947016.75137
12,43,0,201924270316.0271
12,44,0,240521260988.32877
12,45,0,247783001865.4396
12,46,0,273317737046.79462
12,47,0,318497936901.1771
12,48,0,354460802548.7037
12,49,0,330000252153.3759
12,50,0,299361576558.2166
12,51,0,287797822093.1777
12,52,0,245670666639.0469
12,53,0,239862011450.10287
12,54,0,237029579260.72223
12,55,0,196591353761.2258
12,56,0,195222443512.9373
12,57,0,203085551429.13184
12,58,0,218031844583.99377
12,40,1,7.24332552
12,41,1,7.98783985
12,42,1,8.23378017
12,43,1,8.19821017
12,44,1,7.93223791
12,45,1,8.99658302
12,46,1,8.96532608
12,47,1,9.06037384
12,48,1,9.38345982
12,49,1,9.46849875
12,50,1,9.56003701
12,51,1,9.0980985
12,52,1,8.88281165
12,53,1,8.41445401
12,54,1,7.94998091
12,55,1,8.19431265
12,56,1,8.45429347
12,0,2,4.85730295953435
12,1,2,4.24357000022985
12,2,2,4.04842971228294
12,3,2,3.8244846396228502
12,4,2,3.57356211032106
12,5,2,3.4984649205928102
12,6,2,3.58468738765907
12,7,2,4.34570766758805
12,8,2,4.690180266412581
12,9,2,4.78878606005897
12,10,2,4.197302194483591
12,11,2,4.1191991730591395
12,12,2,3.95652514491618
12,13,2,3.5177090640908
12,14,2,4.82446883464592
12,15,2,5.84732162220776
12,16,2,5.82922738415295
12,17,2,5.9185356544211105
12,18,2,5.57544451249418
12,19,2,5.181248328693
12,20,2,4.660805995178699
12,21,2,5.7357013089349
12,22,2,5.62659345822855
12,23,2,5.17247666277713
12,24,2,4.83544433693963
12,25,2,4.69256693840525
12,26,2,4.128015122113069
12,27,2,4.25552044841929
12,28,2,4.19823223061689
12,29,2,3.7658694645888002
12,30,2,3.79826032707078
12,31,2,3.484865109943
12,32,2,3.62980089042347
12,33,2,3.60012469561704
12,34,2,3.58197232877289
12,35,2,3.17319019644845
12,36,2,3.31191328182087
12,37,2,3.36586889039913
12,38,2,3.5338688153516102
12,39,2,3.3604699446527198
12,40,2,3.4653553200888103
12,41,2,3.2514128562281694
12,42,2,3.07737457530621
12,43,2,2.49389475249858
12,44,2,2.60567252971209
12,45,2,2.83659627711189
12,46,2,2.78341887026498
12,47,2,2.6793059214126402
12,48,2,2.98305234467131
12,49,2,3.2248411378296398
12,50,2,2.727009925486
12,51,2,2.4769491654622398
12,52,2,2.40769137499271
12,53,2,2.3576812507819698
12,54,2,2.33358454907882
12,55,2,2.45094228552938
12,56,2,2.54306318620134
12,57,2,2.51912140468631
12,58,2,2.3852815561237
13,37,3,3.3613600730896
13,38,3,3.57256007194519
13,39,3,4.41539001464844
13,40,3,4.32479
13,43,3,3.61341
13,44,3,3.35254
13,45,3,3.18875
13,46,3,3.14285
13,49,3,3.27825
13,50,3,3.37769
13,51,3,3.79618
13,52,3,3.8675
13,53,3,3.84467
13,0,0,37029883875.457275
13,1,0,39232435784.09459
13,2,0,42161481858.70136
13,3,0,48421923458.74126
13,4,0,56480289940.82615
13,5,0,59554854574.794205
13,6,0,45865462033.909996
13,7,0,50134942203.44666
13,8,0,53085455870.82267
13,9,0,58447995016.84934
13,10,0,62422483054.517334
13,11,0,67350988020.904106
13,12,0,71463193830.40645
13,13,0,85515269585.52206
13,14,0,99525899115.77562
13,15,0,98472796457.11397
13,16,0,102717164465.89397
13,17,0,121487322474.29842
13,18,0,137300295308.0378
13,19,0,152991653792.8644
13,20,0,186325345089.75394
13,21,0,193490610032.09958
13,22,0,200715145360.91833
13,23,0,218262273410.09882
13,24,0,212158234164.06015
13,25,0,232511877842.0408
13,26,0,248985994044.19974
13,27,0,279033584092.1587
13,28,0,296588994812.0594
13,29,0,296042354986.1256
13,30,0,320979026419.6334
13,31,0,270105341879.22638
13,32,0,288208430383.9644
13,33,0,279296022987.9194
13,34,0,327275583539.5586
13,35,0,360281952716.79675
13,36,0,392897054348.07104
13,37,0,415867753863.8743
13,38,0,421351477504.743
13,39,0,458820417337.80707
13,40,0,468394937262.36993
13,41,0,485441014538.63824
13,42,0,514937948870.0803
13,43,0,607699285433.8718
13,44,0,709148514804.6595
13,45,0,820381595512.9016
13,46,0,940259888792.1414
13,47,0,1216735441524.8618
13,48,0,1198895582137.5146
13,49,0,1341886602798.6855
13,50,0,1675615335600.5637
13,51,0,1823050405350.4167
13,52,0,1827637859135.6963
13,53,0,1856722121394.5347
13,54,0,2039127446298.5498
13,55,0,2103587813812.7495
13,56,0,2290432075123.7476
13,57,0,2652242857923.913
13,58,0,2718732231257.571
